DelayID,ShippingID,Reason,DelayDuration
24102,69825,Customs,6
24103,61436,Weather,3
24104,148970,Logistics Issue,6
24105,151288,Traffic,3
24106,192617,Logistics Issue,7
24107,62051,Customs,1
24108,37967,Customs,8
24109,190941,Weather,9
24110,195473,Traffic,5
24111,121684,Customs,4
24112,909,Customs,8
24113,62210,Customs,4
24114,168361,Customs,6
24115,41214,Weather,7
24116,133579,Weather,7
24117,60914,Traffic,5
24118,133116,Logistics Issue,6
24119,38093,Weather,9
24120,128964,Customs,9
24121,164934,Traffic,1
24122,105506,Traffic,7
24123,31499,Weather,4
24124,70957,Weather,2
24125,151650,Customs,2
24126,59270,Weather,9
24127,82135,Logistics Issue,9
24128,91766,Logistics Issue,8
24129,176626,Weather,1
24130,190702,Customs,9
24131,45159,Traffic,4
24132,9998,Weather,4
24133,148854,Logistics Issue,1
24134,45293,Customs,5
24135,183958,Logistics Issue,2
24136,6703,Customs,2
24137,138144,Weather,3
24138,144146,Logistics Issue,7
24139,146282,Customs,4
24140,45028,Traffic,3
24141,74611,Customs,4
24142,94666,Weather,6
24143,35383,Weather,3
24144,110000,Logistics Issue,5
24145,60054,Traffic,7
24146,14741,Customs,7
24147,97977,Customs,4
24148,127127,Customs,8
24149,946,Traffic,2
24150,123759,Traffic,5
24151,176289,Customs,5
24152,173729,Logistics Issue,3
24153,173381,Customs,6
24154,145853,Weather,4
24155,158253,Weather,9
24156,15791,Traffic,2
24157,32812,Weather,1
24158,129464,Traffic,2
24159,139046,Weather,6
24160,139632,Logistics Issue,1
24161,10289,Traffic,1
24162,13696,Weather,9
24163,84568,Weather,4
24164,926,Customs,9
24165,60837,Weather,3
24166,57780,Traffic,1
24167,160897,Weather,2
24168,108214,Customs,2
24169,155262,Customs,6
24170,38126,Customs,9
24171,134031,Traffic,7
24172,76517,Weather,5
24173,150808,Logistics Issue,4
24174,30424,Traffic,1
24175,104472,Logistics Issue,2
24176,111985,Traffic,7
24177,123381,Traffic,1
24178,64,Customs,9
24179,27351,Customs,5
24180,33800,Customs,5
24181,127620,Weather,8
24182,179523,Traffic,5
24183,163856,Traffic,5
24184,36506,Traffic,1
24185,171044,Customs,7
24186,58756,Weather,2
24187,123492,Customs,4
24188,57859,Customs,2
24189,44201,Customs,2
24190,100874,Customs,9
24191,37262,Traffic,6
24192,17501,Weather,6
24193,129631,Weather,6
24194,15840,Logistics Issue,2
24195,422,Traffic,7
24196,94621,Customs,3
24197,86708,Logistics Issue,7
24198,25360,Traffic,2
24199,175157,Customs,2
24200,178371,Weather,2
24201,55300,Traffic,2
24202,104249,Logistics Issue,9
24203,107304,Traffic,8
24204,51221,Traffic,4
24205,58378,Traffic,3
24206,138612,Customs,2
24207,170503,Logistics Issue,6
24208,53911,Traffic,5
24209,83763,Logistics Issue,7
24210,109942,Customs,8
24211,166650,Traffic,7
24212,74457,Traffic,6
24213,63055,Weather,7
24214,99783,Customs,3
24215,37486,Logistics Issue,7
24216,170949,Traffic,3
24217,748,Customs,5
24218,91601,Traffic,6
24219,110362,Logistics Issue,1
24220,131423,Traffic,3
24221,69518,Logistics Issue,5
24222,70222,Customs,6
24223,11097,Traffic,4
24224,58054,Weather,2
24225,168004,Customs,1
24226,155687,Customs,7
24227,280,Logistics Issue,7
24228,192006,Weather,2
24229,132037,Traffic,9
24230,169782,Customs,7
24231,168719,Customs,4
24232,133362,Customs,8
24233,3247,Weather,1
24234,31579,Traffic,4
24235,162333,Customs,1
24236,69310,Customs,5
24237,92017,Logistics Issue,6
24238,152377,Weather,7
24239,85303,Logistics Issue,9
24240,193806,Logistics Issue,6
24241,52352,Customs,6
24242,97687,Traffic,9
24243,158658,Logistics Issue,8
24244,185500,Weather,2
24245,129118,Logistics Issue,3
24246,140209,Weather,1
24247,109658,Logistics Issue,7
24248,19653,Weather,6
24249,118034,Weather,3
24250,124442,Customs,3
24251,194790,Logistics Issue,6
24252,149979,Traffic,8
24253,191405,Logistics Issue,7
24254,104384,Customs,1
24255,191739,Weather,4
24256,133030,Customs,6
24257,36824,Logistics Issue,5
24258,15469,Logistics Issue,1
24259,156172,Traffic,5
24260,76289,Weather,5
24261,160530,Customs,6
24262,26341,Weather,2
24263,127631,Logistics Issue,9
24264,195548,Logistics Issue,2
24265,88579,Weather,2
24266,181780,Weather,3
24267,129908,Logistics Issue,6
24268,45299,Weather,2
24269,186507,Customs,1
24270,166477,Logistics Issue,8
24271,139374,Customs,6
24272,164685,Logistics Issue,7
24273,4211,Traffic,4
24274,14845,Logistics Issue,5
24275,181872,Traffic,5
24276,128626,Logistics Issue,8
24277,37520,Logistics Issue,1
24278,12638,Logistics Issue,5
24279,21942,Weather,5
24280,148783,Weather,6
24281,175118,Weather,5
24282,142531,Logistics Issue,5
24283,77454,Logistics Issue,8
24284,77453,Traffic,7
24285,151623,Customs,5
24286,162203,Traffic,2
24287,10603,Weather,6
24288,64904,Customs,7
24289,134419,Logistics Issue,3
24290,119141,Weather,8
24291,69966,Weather,6
24292,126537,Weather,6
24293,56426,Weather,5
24294,20897,Weather,3
24295,38447,Traffic,3
24296,160226,Traffic,9
24297,195475,Weather,8
24298,190660,Traffic,3
24299,42565,Traffic,2
24300,100766,Customs,6
24301,73129,Traffic,5
24302,31171,Traffic,6
24303,37637,Logistics Issue,1
24304,83896,Traffic,3
24305,91046,Traffic,1
24306,156169,Weather,4
24307,41348,Weather,2
24308,22874,Logistics Issue,9
24309,32005,Customs,8
24310,32350,Traffic,3
24311,188617,Weather,9
24312,117921,Logistics Issue,2
24313,43241,Traffic,7
24314,169922,Traffic,2
24315,48486,Weather,4
24316,23401,Customs,6
24317,192385,Weather,7
24318,148206,Customs,3
24319,36694,Weather,5
24320,166796,Customs,9
24321,93260,Traffic,4
24322,105155,Weather,1
24323,112563,Logistics Issue,4
24324,145696,Weather,8
24325,92494,Traffic,9
24326,70901,Customs,8
24327,100885,Customs,3
24328,95431,Customs,3
24329,136619,Logistics Issue,8
24330,172468,Customs,8
24331,106014,Logistics Issue,2
24332,91643,Weather,1
24333,189037,Customs,6
24334,82615,Traffic,8
24335,55900,Weather,4
24336,51801,Traffic,5
24337,107175,Traffic,8
24338,184777,Logistics Issue,1
24339,31964,Traffic,9
24340,4551,Traffic,7
24341,9117,Weather,6
24342,108026,Customs,3
24343,25385,Customs,1
24344,109723,Weather,2
24345,133110,Weather,4
24346,6795,Traffic,8
24347,150118,Logistics Issue,4
24348,146972,Traffic,1
24349,5258,Customs,9
24350,183832,Customs,7
24351,118423,Weather,1
24352,36704,Traffic,6
24353,111303,Traffic,6
24354,83416,Customs,9
24355,162504,Weather,3
24356,60737,Customs,7
24357,2651,Weather,8
24358,7506,Logistics Issue,6
24359,67204,Weather,1
24360,31201,Customs,3
24361,23069,Customs,3
24362,13454,Weather,6
24363,187733,Customs,9
24364,135977,Traffic,7
24365,146322,Logistics Issue,8
24366,84861,Traffic,4
24367,151630,Customs,8
24368,174698,Customs,5
24369,49750,Logistics Issue,7
24370,122127,Weather,2
24371,169112,Customs,4
24372,173112,Logistics Issue,4
24373,154810,Customs,2
24374,11048,Weather,7
24375,8375,Customs,2
24376,145268,Traffic,4
24377,30653,Customs,3
24378,89961,Weather,1
24379,152878,Logistics Issue,1
24380,124556,Customs,8
24381,172299,Logistics Issue,4
24382,77698,Customs,9
24383,28316,Logistics Issue,8
24384,45650,Logistics Issue,9
24385,135936,Weather,6
24386,112439,Customs,3
24387,85517,Traffic,1
24388,135740,Weather,8
24389,105028,Traffic,3
24390,66281,Logistics Issue,9
24391,178435,Weather,9
24392,79478,Weather,7
24393,147424,Customs,7
24394,35574,Customs,9
24395,104884,Logistics Issue,2
24396,36086,Logistics Issue,9
24397,140251,Weather,1
24398,82748,Logistics Issue,9
24399,12997,Customs,3
24400,60383,Logistics Issue,3
24401,164597,Weather,3
24402,25022,Traffic,1
24403,96459,Logistics Issue,8
24404,27034,Customs,4
24405,3618,Weather,6
24406,187476,Logistics Issue,8
24407,49990,Traffic,1
24408,123664,Traffic,7
24409,167640,Traffic,8
24410,147751,Logistics Issue,1
24411,140025,Weather,2
24412,39566,Customs,2
24413,111449,Traffic,1
24414,53316,Customs,2
24415,53700,Traffic,5
24416,49991,Traffic,8
24417,134667,Traffic,8
24418,179583,Logistics Issue,7
24419,99053,Logistics Issue,7
24420,93847,Traffic,9
24421,107449,Traffic,3
24422,22162,Traffic,8
24423,192700,Customs,1
24424,78572,Traffic,8
24425,13212,Traffic,6
24426,75247,Weather,1
24427,43106,Logistics Issue,6
24428,107408,Weather,1
24429,176228,Weather,4
24430,134706,Traffic,2
24431,142625,Traffic,1
24432,162105,Traffic,2
24433,18541,Traffic,9
24434,12916,Logistics Issue,6
24435,146874,Customs,2
24436,10850,Weather,5
24437,128389,Logistics Issue,7
24438,147653,Weather,4
24439,65984,Customs,7
24440,110403,Weather,6
24441,171226,Customs,2
24442,123614,Customs,5
24443,165053,Weather,2
24444,168255,Weather,4
24445,52882,Traffic,1
24446,136844,Traffic,9
24447,104188,Customs,8
24448,79965,Weather,8
24449,70140,Weather,4
24450,152787,Weather,1
24451,6638,Traffic,8
24452,156367,Logistics Issue,5
24453,79375,Logistics Issue,8
24454,195563,Logistics Issue,2
24455,154607,Traffic,5
24456,127052,Customs,9
24457,119981,Traffic,1
24458,104777,Logistics Issue,7
24459,16898,Logistics Issue,9
24460,43842,Logistics Issue,3
24461,82381,Customs,6
24462,84956,Customs,6
24463,123731,Customs,3
24464,150052,Customs,5
24465,11433,Weather,4
24466,97488,Logistics Issue,8
24467,166491,Weather,3
24468,35726,Weather,9
24469,72220,Logistics Issue,6
24470,82616,Weather,6
24471,38467,Logistics Issue,4
24472,189811,Traffic,5
24473,163640,Logistics Issue,1
24474,81502,Traffic,8
24475,77771,Logistics Issue,6
24476,188603,Weather,8
24477,83825,Traffic,3
24478,47983,Weather,8
24479,77890,Customs,2
24480,95418,Customs,6
24481,130650,Customs,3
24482,142089,Weather,5
24483,79614,Logistics Issue,4
24484,62907,Traffic,4
24485,18312,Logistics Issue,2
24486,120055,Weather,3
24487,33877,Weather,5
24488,4111,Logistics Issue,4
24489,97061,Weather,8
24490,36614,Logistics Issue,8
24491,103890,Weather,7
24492,78393,Traffic,9
24493,184188,Traffic,9
24494,73680,Customs,2
24495,163320,Logistics Issue,4
24496,108969,Logistics Issue,1
24497,53719,Traffic,8
24498,30242,Traffic,4
24499,6712,Weather,5
24500,44430,Weather,1
24501,65954,Traffic,8
24502,128596,Customs,7
24503,182870,Weather,4
24504,112797,Weather,3
24505,168755,Logistics Issue,8
24506,8746,Customs,1
24507,69745,Traffic,1
24508,1939,Customs,3
24509,53682,Traffic,3
24510,154638,Customs,4
24511,51649,Traffic,3
24512,117208,Logistics Issue,4
24513,66959,Weather,1
24514,170803,Logistics Issue,7
24515,85477,Traffic,7
24516,92353,Logistics Issue,6
24517,119211,Traffic,4
24518,68555,Traffic,5
24519,188938,Customs,2
24520,68985,Weather,7
24521,35381,Customs,9
24522,113195,Weather,6
24523,146660,Customs,6
24524,83977,Customs,5
24525,115846,Logistics Issue,9
24526,78578,Logistics Issue,8
24527,80197,Logistics Issue,6
24528,167244,Weather,9
24529,125788,Traffic,8
24530,99887,Logistics Issue,1
24531,88609,Customs,6
24532,190154,Customs,4
24533,159115,Traffic,4
24534,100434,Customs,9
24535,108432,Logistics Issue,6
24536,60873,Weather,5
24537,13959,Traffic,5
24538,187869,Weather,2
24539,139256,Customs,4
24540,143634,Logistics Issue,4
24541,180577,Traffic,1
24542,111380,Weather,8
24543,71958,Weather,6
24544,159260,Weather,3
24545,152677,Logistics Issue,6
24546,19418,Weather,6
24547,48455,Weather,7
24548,80284,Weather,5
24549,1583,Weather,1
24550,139932,Weather,9
24551,64081,Customs,3
24552,45098,Customs,9
24553,10810,Traffic,8
24554,88489,Weather,7
24555,63164,Weather,3
24556,51628,Weather,6
24557,21483,Customs,1
24558,95071,Traffic,5
24559,39110,Traffic,5
24560,182476,Customs,9
24561,65135,Logistics Issue,1
24562,96147,Logistics Issue,2
24563,73671,Traffic,7
24564,34700,Weather,5
24565,21676,Customs,4
24566,74752,Customs,5
24567,173967,Customs,9
24568,104807,Logistics Issue,1
24569,75861,Logistics Issue,1
24570,98911,Traffic,8
24571,169208,Logistics Issue,4
24572,116145,Customs,2
24573,110477,Weather,6
24574,123134,Traffic,4
24575,68563,Weather,8
24576,136937,Customs,1
24577,64001,Traffic,2
24578,140559,Traffic,2
24579,167863,Customs,3
24580,54887,Logistics Issue,4
24581,67812,Weather,7
24582,134825,Customs,4
24583,156,Logistics Issue,8
24584,154303,Traffic,1
24585,180745,Traffic,3
24586,69350,Weather,1
24587,151602,Logistics Issue,3
24588,82137,Customs,1
24589,180503,Weather,3
24590,3635,Weather,3
24591,98705,Customs,2
24592,162658,Weather,5
24593,22006,Traffic,8
24594,46987,Traffic,9
24595,98251,Customs,2
24596,19811,Weather,9
24597,114269,Customs,4
24598,191202,Customs,1
24599,56896,Weather,8
24600,3532,Customs,2
24601,98846,Weather,5
24602,16465,Weather,4
24603,59749,Weather,4
24604,165843,Logistics Issue,6
24605,50089,Customs,2
24606,138714,Weather,9
24607,66672,Weather,7
24608,82,Customs,1
24609,102939,Traffic,9
24610,64340,Logistics Issue,6
24611,29860,Weather,4
24612,127946,Traffic,7
24613,123484,Weather,6
24614,30417,Logistics Issue,8
24615,42547,Weather,1
24616,119342,Traffic,7
24617,76409,Traffic,4
24618,31164,Customs,6
24619,135703,Customs,7
24620,168008,Customs,4
24621,153604,Customs,4
24622,154815,Weather,8
24623,90244,Traffic,6
24624,144619,Logistics Issue,8
24625,162070,Traffic,1
24626,90918,Logistics Issue,7
24627,152431,Weather,6
24628,109646,Traffic,6
24629,76179,Traffic,3
24630,83183,Traffic,8
24631,69260,Traffic,2
24632,69117,Traffic,4
24633,7526,Logistics Issue,7
24634,14663,Logistics Issue,4
24635,109881,Customs,4
24636,37714,Traffic,6
24637,75163,Logistics Issue,3
24638,22420,Customs,2
24639,105453,Weather,2
24640,81007,Weather,5
24641,161384,Logistics Issue,3
24642,111675,Weather,6
24643,13614,Traffic,8
24644,70454,Traffic,7
24645,189219,Customs,4
24646,81362,Traffic,7
24647,194171,Traffic,2
24648,72215,Weather,1
24649,77174,Weather,1
24650,69381,Customs,6
24651,168125,Weather,4
24652,160685,Customs,6
24653,24816,Logistics Issue,3
24654,191046,Weather,7
24655,192772,Customs,5
24656,71937,Traffic,3
24657,144046,Weather,8
24658,101390,Customs,5
24659,12534,Customs,8
24660,194359,Logistics Issue,8
24661,7076,Weather,2
24662,136228,Traffic,3
24663,176658,Weather,1
24664,132185,Traffic,1
24665,142961,Weather,1
24666,46779,Logistics Issue,1
24667,103917,Customs,2
24668,52217,Traffic,6
24669,115019,Customs,1
24670,172982,Logistics Issue,9
24671,43472,Logistics Issue,8
24672,160828,Traffic,1
24673,180842,Customs,7
24674,129101,Logistics Issue,7
24675,121125,Weather,7
24676,167720,Traffic,4
24677,129154,Weather,7
24678,178978,Traffic,1
24679,80634,Customs,1
24680,68074,Logistics Issue,9
24681,78485,Logistics Issue,3
24682,56942,Customs,9
24683,142990,Logistics Issue,6
24684,102289,Customs,9
24685,62731,Logistics Issue,7
24686,4454,Customs,1
24687,120890,Traffic,3
24688,186090,Logistics Issue,8
24689,106958,Weather,2
24690,165387,Traffic,8
24691,28512,Logistics Issue,1
24692,180439,Logistics Issue,6
24693,121237,Logistics Issue,3
24694,181936,Traffic,6
24695,97648,Customs,8
24696,181116,Traffic,8
24697,85694,Traffic,9
24698,143614,Logistics Issue,2
24699,63587,Customs,9
24700,81976,Logistics Issue,7
24701,157588,Traffic,6
24702,180945,Logistics Issue,2
24703,150627,Weather,9
24704,155934,Traffic,8
24705,163042,Weather,9
24706,138993,Traffic,2
24707,165944,Weather,6
24708,120954,Customs,8
24709,123752,Logistics Issue,6
24710,195620,Customs,5
24711,122759,Traffic,6
24712,16254,Logistics Issue,9
24713,86581,Logistics Issue,1
24714,32671,Logistics Issue,2
24715,48445,Customs,4
24716,50463,Traffic,1
24717,135416,Weather,2
24718,167904,Traffic,9
24719,53315,Traffic,8
24720,104880,Logistics Issue,5
24721,69360,Traffic,3
24722,12221,Weather,4
24723,5894,Customs,9
24724,155979,Logistics Issue,3
24725,137752,Logistics Issue,6
24726,179892,Logistics Issue,6
24727,181294,Logistics Issue,4
24728,96557,Logistics Issue,5
24729,157590,Customs,6
24730,180484,Traffic,6
24731,67275,Traffic,6
24732,117409,Logistics Issue,2
24733,40055,Weather,2
24734,19952,Customs,5
24735,185389,Logistics Issue,9
24736,53143,Customs,8
24737,112687,Weather,4
24738,79424,Logistics Issue,2
24739,186666,Logistics Issue,6
24740,117688,Customs,1
24741,111316,Customs,2
24742,96531,Logistics Issue,7
24743,148164,Customs,5
24744,188799,Weather,6
24745,157799,Customs,9
24746,182939,Weather,4
24747,109328,Weather,7
24748,21194,Customs,7
24749,38386,Logistics Issue,1
24750,100503,Logistics Issue,4
24751,184255,Logistics Issue,1
24752,175280,Weather,4
24753,121439,Customs,1
24754,44244,Traffic,6
24755,90171,Customs,2
24756,151979,Customs,4
24757,4840,Traffic,2
24758,63509,Customs,6
24759,122837,Traffic,6
24760,153070,Traffic,9
24761,52327,Customs,5
24762,126574,Customs,1
24763,92445,Customs,1
24764,130687,Traffic,8
24765,172959,Customs,7
24766,86681,Traffic,2
24767,127327,Traffic,9
24768,111569,Weather,7
24769,63585,Logistics Issue,1
24770,42311,Traffic,9
24771,181910,Customs,2
24772,162187,Weather,3
24773,175427,Logistics Issue,6
24774,28807,Logistics Issue,2
24775,169475,Weather,2
24776,58919,Logistics Issue,5
24777,24658,Weather,4
24778,146176,Customs,1
24779,142403,Customs,6
24780,163149,Weather,5
24781,142961,Customs,5
24782,101705,Weather,4
24783,117226,Logistics Issue,6
24784,52268,Logistics Issue,2
24785,15647,Logistics Issue,4
24786,59364,Weather,7
24787,147818,Weather,9
24788,141756,Customs,5
24789,79797,Logistics Issue,3
24790,139444,Customs,7
24791,104377,Traffic,8
24792,114062,Logistics Issue,8
24793,106990,Logistics Issue,2
24794,51292,Customs,1
24795,180363,Weather,9
24796,105651,Weather,3
24797,25896,Customs,9
24798,132367,Logistics Issue,9
24799,191065,Traffic,2
24800,85830,Customs,5
24801,183905,Weather,8
24802,161165,Traffic,8
24803,179099,Customs,6
24804,72724,Traffic,8
24805,57412,Traffic,1
24806,148565,Logistics Issue,9
24807,83661,Weather,9
24808,180579,Traffic,9
24809,54381,Customs,7
24810,196160,Customs,9
24811,185850,Logistics Issue,2
24812,79324,Logistics Issue,6
24813,185986,Traffic,1
24814,95433,Logistics Issue,3
24815,99346,Weather,3
24816,74289,Weather,6
24817,43936,Logistics Issue,9
24818,152225,Traffic,6
24819,128143,Customs,8
24820,135249,Customs,1
24821,45361,Customs,4
24822,156554,Logistics Issue,3
24823,53921,Weather,4
24824,117929,Traffic,3
24825,90319,Customs,6
24826,71942,Traffic,6
24827,12045,Customs,1
24828,63130,Weather,5
24829,171551,Weather,6
24830,195683,Logistics Issue,6
24831,21151,Traffic,5
24832,32013,Customs,1
24833,72212,Customs,3
24834,109643,Weather,9
24835,169474,Traffic,9
24836,93442,Traffic,1
24837,69924,Customs,8
24838,94044,Customs,8
24839,153461,Weather,8
24840,44941,Weather,6
24841,25120,Traffic,9
24842,147572,Weather,4
24843,45325,Logistics Issue,1
24844,18833,Logistics Issue,8
24845,6002,Traffic,2
24846,135455,Weather,2
24847,90000,Traffic,5
24848,159632,Weather,7
24849,99755,Logistics Issue,6
24850,117637,Customs,3
24851,48723,Logistics Issue,2
24852,101619,Weather,7
24853,142127,Weather,7
24854,154658,Customs,3
24855,67856,Logistics Issue,4
24856,10720,Traffic,6
24857,10968,Logistics Issue,9
24858,97435,Customs,2
24859,33923,Weather,1
24860,169560,Customs,7
24861,79537,Logistics Issue,2
24862,96841,Traffic,1
24863,73288,Traffic,2
24864,96285,Weather,9
24865,160858,Customs,2
24866,5259,Weather,8
24867,9307,Logistics Issue,4
24868,20080,Logistics Issue,5
24869,8414,Customs,2
24870,23356,Weather,5
24871,75299,Logistics Issue,1
24872,183159,Traffic,4
24873,44918,Logistics Issue,5
24874,33589,Logistics Issue,4
24875,3195,Weather,3
24876,130730,Logistics Issue,3
24877,160671,Customs,9
24878,117858,Traffic,2
24879,182867,Traffic,8
24880,20748,Customs,4
24881,105403,Logistics Issue,4
24882,114673,Customs,1
24883,39503,Logistics Issue,7
24884,138998,Logistics Issue,3
24885,69418,Logistics Issue,2
24886,27669,Weather,8
24887,98795,Logistics Issue,9
24888,17261,Traffic,2
24889,22017,Traffic,5
24890,170075,Weather,6
